date,equity
2021-12-03,16215.00
2021-12-04,16248.98
2021-12-05,16444.86
2021-12-06,16852.53
2021-12-07,17069.30
2021-12-08,16694.71
2021-12-09,16555.71
2021-12-10,16719.44
2021-12-11,16720.95
2021-12-12,16890.36
2021-12-13,17115.50
2021-12-14,17120.53
2021-12-15,17181.39
2021-12-16,17036.73
2021-12-17,17274.64
2021-12-18,17567.69
2021-12-19,17693.09
2021-12-20,17900.10
2021-12-21,17900.10
2021-12-22,17900.10
2021-12-23,17900.10
2021-12-24,17900.10
2021-12-25,17900.10
2021-12-26,17900.10
2021-12-27,18033.10
2021-12-28,17888.33
2021-12-29,18364.88
2021-12-30,18591.33
2021-12-31,18803.76
2022-01-01,18891.84
2022-01-02,18601.61
2022-01-03,18621.75
2022-01-04,18015.63
2022-01-05,18301.23
2022-01-06,18053.22
2022-01-07,18270.47
2022-01-08,18337.07
2022-01-09,18337.82
2022-01-10,18665.05
2022-01-11,18665.05
2022-01-12,18665.05
2022-01-13,18665.05
2022-01-14,18665.05
2022-01-15,18665.05
2022-01-16,18716.05
2022-01-17,19013.83
2022-01-18,19063.05
2022-01-19,18911.72
2022-01-20,18877.56
2022-01-21,18380.59
2022-01-22,18655.14
2022-01-23,18978.55
2022-01-24,19083.28
2022-01-25,19069.11
2022-01-26,19275.10
2022-01-27,19275.10
2022-01-28,19275.10
2022-01-29,19275.10
2022-01-30,19275.10
2022-01-31,19275.10
2022-02-01,19275.10
2022-02-02,19294.47
2022-02-03,19535.05
2022-02-04,19535.05
2022-02-05,19535.05
2022-02-06,19535.05
2022-02-07,19535.05
2022-02-08,19535.05
2022-02-09,19535.05
2022-02-10,19535.05
2022-02-11,19583.77
2022-02-12,19775.97
2022-02-13,19978.99
2022-02-14,20233.56
2022-02-15,20240.82
2022-02-16,20306.94
2022-02-17,20396.31
2022-02-18,20623.88
2022-02-19,21009.21
2022-02-20,20968.06
2022-02-21,21337.61
2022-02-22,21484.23
2022-02-23,21816.18
2022-02-24,22013.65
2022-02-25,22020.45
2022-02-26,22020.45
2022-02-27,22020.45
2022-02-28,22020.45
2022-03-01,22020.45
2022-03-02,22020.45
2022-03-03,22020.45
2022-03-04,22120.97
2022-03-05,21984.40
2022-03-06,22248.21
2022-03-07,22342.54
2022-03-08,22781.26
2022-03-09,22781.26
2022-03-10,22781.26
2022-03-11,22781.26
2022-03-12,22781.26
2022-03-13,22853.43
2022-03-14,23039.80
2022-03-15,23049.64
2022-03-16,23049.64
2022-03-17,23049.64
2022-03-18,23049.64
2022-03-19,23049.64
2022-03-20,23049.64
2022-03-21,23049.64
2022-03-22,23049.64
2022-03-23,23049.64
2022-03-24,23049.64
2022-03-25,23049.64
2022-03-26,23049.64
2022-03-27,23049.64
2022-03-28,23049.64
2022-03-29,23049.64
2022-03-30,23049.64
2022-03-31,23049.64
2022-04-01,23058.44
2022-04-02,23226.00
2022-04-03,23226.00
2022-04-04,23226.00
2022-04-05,23373.87
2022-04-06,23585.08
2022-04-07,23701.25
2022-04-08,23891.70
2022-04-09,24218.12
2022-04-10,24218.12
2022-04-11,24388.97
2022-04-12,24702.82
2022-04-13,24720.34
2022-04-14,24775.84
2022-04-15,24895.06
2022-04-16,24594.58
2022-04-17,24605.96
2022-04-18,24605.96
2022-04-19,24605.96
2022-04-20,24605.96
2022-04-21,24605.96
2022-04-22,24605.96
2022-04-23,24704.50
2022-04-24,24951.53
2022-04-25,24938.89
2022-04-26,24954.34
2022-04-27,24954.34
2022-04-28,24954.34
2022-04-29,25103.93
2022-04-30,25303.10
2022-05-01,25303.18
2022-05-02,25414.52
2022-05-03,25735.44
2022-05-04,25677.75
2022-05-05,25882.81
2022-05-06,26017.73
2022-05-07,26100.99
2022-05-08,26416.48
2022-05-09,26830.76
2022-05-10,26399.46
2022-05-11,26923.55
2022-05-12,27227.38
2022-05-13,27506.61
2022-05-14,27506.61
2022-05-15,27506.61
2022-05-16,27506.61
2022-05-17,27506.61
2022-05-18,27506.61
2022-05-19,27559.06
2022-05-20,27791.19
2022-05-21,27791.19
2022-05-22,27791.19
2022-05-23,27791.19
2022-05-24,27791.19
2022-05-25,27791.19
2022-05-26,27907.28
2022-05-27,27985.56
2022-05-28,28075.35
2022-05-29,28088.01
2022-05-30,28088.01
2022-05-31,28088.01
2022-06-01,28088.01
2022-06-02,28088.01
2022-06-03,28118.19
2022-06-04,28296.16
2022-06-05,28573.45
2022-06-06,28571.13
2022-06-07,28582.71
2022-06-08,28582.71
2022-06-09,28592.35
2022-06-10,28854.67
2022-06-11,28387.50
2022-06-12,28184.69
2022-06-13,28954.52
2022-06-14,29313.74
2022-06-15,28378.94
2022-06-16,29281.61
2022-06-17,28509.00
2022-06-18,28667.40
2022-06-19,29073.85
2022-06-20,29219.90
2022-06-21,29182.95
2022-06-22,29244.26
2022-06-23,29244.26
2022-06-24,29244.26
2022-06-25,29244.26
2022-06-26,29244.26
2022-06-27,29277.28
2022-06-28,29663.22
2022-06-29,29731.84
2022-06-30,29410.20
2022-07-01,29655.52
2022-07-02,29810.70
2022-07-03,29910.28
2022-07-04,29910.28
2022-07-05,29910.28
2022-07-06,29910.28
2022-07-07,29910.28
2022-07-08,29910.28
2022-07-09,29910.28
2022-07-10,29932.47
2022-07-11,29970.78
2022-07-12,30140.04
2022-07-13,30303.52
2022-07-14,30610.49
2022-07-15,30618.44
2022-07-16,30631.14
2022-07-17,30631.14
2022-07-18,30631.14
2022-07-19,30631.14
2022-07-20,30631.14
2022-07-21,30631.14
2022-07-22,30631.14
2022-07-23,30661.34
2022-07-24,30172.51
2022-07-25,30110.20
2022-07-26,30399.93
2022-07-27,30400.36
2022-07-28,30400.53
2022-07-29,30400.53
2022-07-30,30400.53
2022-07-31,30400.53
2022-08-01,30413.14
2022-08-02,30405.56
2022-08-03,30537.76
2022-08-04,30792.85
2022-08-05,30805.04
2022-08-06,30808.77
2022-08-07,30808.77
2022-08-08,30808.77
2022-08-09,30808.77
2022-08-10,30808.77
2022-08-11,30808.77
2022-08-12,30808.77
2022-08-13,30808.77
2022-08-14,30808.77
2022-08-15,30808.77
2022-08-16,30867.47
2022-08-17,30914.77
2022-08-18,30996.88
2022-08-19,31196.69
2022-08-20,31561.95
2022-08-21,31783.69
2022-08-22,31800.16
2022-08-23,32059.46
2022-08-24,32097.89
2022-08-25,32132.22
2022-08-26,32257.77
2022-08-27,32485.39
2022-08-28,32745.61
2022-08-29,32578.75
2022-08-30,32733.89
2022-08-31,32733.89
2022-09-01,32733.89
2022-09-02,32733.89
2022-09-03,32733.89
2022-09-04,32733.89
2022-09-05,32881.34
2022-09-06,32980.23
2022-09-07,33048.08
2022-09-08,33175.52
2022-09-09,33175.52
2022-09-10,33175.52
2022-09-11,33175.52
2022-09-12,33175.52
2022-09-13,33175.52
2022-09-14,33408.82
2022-09-15,33515.35
2022-09-16,33639.76
2022-09-17,33541.44
2022-09-18,33773.48
2022-09-19,33689.72
2022-09-20,34016.53
2022-09-21,34278.02
2022-09-22,34016.60
2022-09-23,34131.08
2022-09-24,34094.02
2022-09-25,34311.93
2022-09-26,34447.60
2022-09-27,34447.60
2022-09-28,34447.60
2022-09-29,34447.60
2022-09-30,34447.60
2022-10-01,34447.60
2022-10-02,34447.60
2022-10-03,34447.60
2022-10-04,34447.60
2022-10-05,34447.60
2022-10-06,34447.60
2022-10-07,34447.60
2022-10-08,34525.86
2022-10-09,34715.78
2022-10-10,34705.23
2022-10-11,34865.16
2022-10-12,34865.16
2022-10-13,34865.16
2022-10-14,34865.16
2022-10-15,34865.16
2022-10-16,34865.16
2022-10-17,34865.16
2022-10-18,34865.16
2022-10-19,34865.16
2022-10-20,34865.16
2022-10-21,34865.16
2022-10-22,34865.16
2022-10-23,34865.16
2022-10-24,34865.16
2022-10-25,34865.16
2022-10-26,34865.16
2022-10-27,34865.16
2022-10-28,34865.16
2022-10-29,34865.16
2022-10-30,34865.16
2022-10-31,34865.16
2022-11-01,34865.16
2022-11-02,34876.61
2022-11-03,35048.71
2022-11-04,35048.71
2022-11-05,35048.71
2022-11-06,35048.71
2022-11-07,35265.15
2022-11-08,33865.74
2022-11-09,34232.42
2022-11-10,34861.25
2022-11-11,34749.39
2022-11-12,34523.58
2022-11-13,34752.90
2022-11-14,34824.28
2022-11-15,34657.35
2022-11-16,34657.35
2022-11-17,34657.35
2022-11-18,34657.35
2022-11-19,34700.01
2022-11-20,34672.44
2022-11-21,34979.69
2022-11-22,35010.11
2022-11-23,35010.11
2022-11-24,35010.11
2022-11-25,35010.11
2022-11-26,35010.11
2022-11-27,35010.11
2022-11-28,35010.11
2022-11-29,35010.11
2022-11-30,35010.11
2022-12-01,35010.11
2022-12-02,35010.11
2022-12-03,35010.11
2022-12-04,35010.11
2022-12-05,35010.11
2022-12-06,35010.11
2022-12-07,35010.11
2022-12-08,35010.11
2022-12-09,35010.11
2022-12-10,35010.11
2022-12-11,35010.11
2022-12-12,35010.11
2022-12-13,35010.11
2022-12-14,35010.11
2022-12-15,35010.11
2022-12-16,35010.11
2022-12-17,35068.58
2022-12-18,35204.47
2022-12-19,35213.37
2022-12-20,35212.42
2022-12-21,35219.79
2022-12-22,35219.79
2022-12-23,35219.79
2022-12-24,35219.79
2022-12-25,35219.79
2022-12-26,35219.79
2022-12-27,35219.79
2022-12-28,35219.79
2022-12-29,35219.79
2022-12-30,35219.79
2022-12-31,35219.79
2023-01-01,35219.79
2023-01-02,35219.79
2023-01-03,35219.79
2023-01-04,35219.79
2023-01-05,35219.79
2023-01-06,35219.79
2023-01-07,35219.79
2023-01-08,35219.79
2023-01-09,35219.79
2023-01-10,35219.79
2023-01-11,35219.79
2023-01-12,35219.79
2023-01-13,35219.79
2023-01-14,35219.79
2023-01-15,35219.79
2023-01-16,35219.79
2023-01-17,35219.79
2023-01-18,35219.79
2023-01-19,35219.79
2023-01-20,35219.79
2023-01-21,35219.79
2023-01-22,35219.79
2023-01-23,35219.79
2023-01-24,35219.79
2023-01-25,35219.79
2023-01-26,35219.79
2023-01-27,35219.79
2023-01-28,35219.79
2023-01-29,35219.79
2023-01-30,35219.79
2023-01-31,35219.79
2023-02-01,35219.79
2023-02-02,35219.79
2023-02-03,35219.79
2023-02-04,35219.79
2023-02-05,35292.95
2023-02-06,35483.55
2023-02-07,35482.20
2023-02-08,35625.20
2023-02-09,35574.71
2023-02-10,35765.27
2023-02-11,36086.01
2023-02-12,36085.34
2023-02-13,36288.71
2023-02-14,36292.01
2023-02-15,36292.01
2023-02-16,36292.01
2023-02-17,36292.01
2023-02-18,36292.01
2023-02-19,36292.01
2023-02-20,36292.01
2023-02-21,36292.01
2023-02-22,36311.82
2023-02-23,36568.37
2023-02-24,36562.80
2023-02-25,36739.63
2023-02-26,37145.56
2023-02-27,37159.86
2023-02-28,37463.17
2023-03-01,37582.62
2023-03-02,37672.14
2023-03-03,37670.18
2023-03-04,38051.65
2023-03-05,38046.25
2023-03-06,38216.86
2023-03-07,38345.70
2023-03-08,38404.61
2023-03-09,38397.23
2023-03-10,38632.10
2023-03-11,38943.97
2023-03-12,38943.97
2023-03-13,38943.97
2023-03-14,38943.97
2023-03-15,38943.97
2023-03-16,38943.97
2023-03-17,38943.97
2023-03-18,38943.97
2023-03-19,38943.97
2023-03-20,38943.97
2023-03-21,38943.97
2023-03-22,38943.97
2023-03-23,38943.97
2023-03-24,38943.97
2023-03-25,38943.97
2023-03-26,38943.97
2023-03-27,38943.97
2023-03-28,38943.97
2023-03-29,38943.97
2023-03-30,38943.97
2023-03-31,38943.97
2023-04-01,38943.97
2023-04-02,38943.97
2023-04-03,38943.97
2023-04-04,38943.97
2023-04-05,38943.97
2023-04-06,38943.97
2023-04-07,38943.97
2023-04-08,38943.97
2023-04-09,38943.97
2023-04-10,38943.97
2023-04-11,38943.97
2023-04-12,38943.97
2023-04-13,38943.97
2023-04-14,38943.97
2023-04-15,38943.97
2023-04-16,38943.97
2023-04-17,38943.97
2023-04-18,39050.10
2023-04-19,38658.83
2023-04-20,38580.30
2023-04-21,38987.41
2023-04-22,38970.84
2023-04-23,38954.94
2023-04-24,39315.98
2023-04-25,39315.98
2023-04-26,39315.98
2023-04-27,39315.98
2023-04-28,39315.98
2023-04-29,39315.98
2023-04-30,39315.98
2023-05-01,39337.67
2023-05-02,39560.20
2023-05-03,39572.30
2023-05-04,39572.30
2023-05-05,39572.30
2023-05-06,39572.30
2023-05-07,39628.93
2023-05-08,39810.77
2023-05-09,40017.58
2023-05-10,39911.88
2023-05-11,39831.69
2023-05-12,39892.76
2023-05-13,39954.61
2023-05-14,40148.29
2023-05-15,40222.42
2023-05-16,40222.42
2023-05-17,40222.42
2023-05-18,40222.42
2023-05-19,40222.42
2023-05-20,40222.42
2023-05-21,40222.42
2023-05-22,40222.42
2023-05-23,40222.42
2023-05-24,40231.14
2023-05-25,40250.12
2023-05-26,40340.76
2023-05-27,40340.76
2023-05-28,40340.76
2023-05-29,40340.76
2023-05-30,40340.76
2023-05-31,40340.76
2023-06-01,40351.17
2023-06-02,40538.05
2023-06-03,40538.05
2023-06-04,40581.64
2023-06-05,40826.72
2023-06-06,40864.32
2023-06-07,41072.28
2023-06-08,41143.05
2023-06-09,41143.05
2023-06-10,41143.05
2023-06-11,41143.05
2023-06-12,41143.05
2023-06-13,41196.10
2023-06-14,41442.65
2023-06-15,41442.65
2023-06-16,41442.65
2023-06-17,41442.65
2023-06-18,41442.65
2023-06-19,41442.65
2023-06-20,41442.65
2023-06-21,41442.65
2023-06-22,41442.65
2023-06-23,41442.65
2023-06-24,41442.65
2023-06-25,41442.65
2023-06-26,41442.65
2023-06-27,41442.65
2023-06-28,41442.65
2023-06-29,41442.65
2023-06-30,41442.65
2023-07-01,41442.65
2023-07-02,41442.65
2023-07-03,41442.65
2023-07-04,41442.65
2023-07-05,41442.65
2023-07-06,41442.65
2023-07-07,41465.39
2023-07-08,41705.63
2023-07-09,41705.63
2023-07-10,41705.63
2023-07-11,41705.63
2023-07-12,41705.63
2023-07-13,41705.63
2023-07-14,41705.63
2023-07-15,41705.63
2023-07-16,41705.63
2023-07-17,41814.32
2023-07-18,41825.56
2023-07-19,42111.60
2023-07-20,42149.40
2023-07-21,42149.40
2023-07-22,42149.40
2023-07-23,42149.40
2023-07-24,42149.40
2023-07-25,42149.40
2023-07-26,42149.40
2023-07-27,42149.40
2023-07-28,42149.40
2023-07-29,42149.40
2023-07-30,42149.40
2023-07-31,42149.40
2023-08-01,42149.40
2023-08-02,42149.40
2023-08-03,42149.40
2023-08-04,42149.40
2023-08-05,42149.40
2023-08-06,42149.40
2023-08-07,42149.40
2023-08-08,42149.40
2023-08-09,42149.40
2023-08-10,42149.40
2023-08-11,42149.40
2023-08-12,42149.40
2023-08-13,42149.40
2023-08-14,42149.40
2023-08-15,42149.40
2023-08-16,42397.36
2023-08-17,42246.19
2023-08-18,42560.54
2023-08-19,42995.62
2023-08-20,43093.05
2023-08-21,43079.87
2023-08-22,43330.92
2023-08-23,43330.92
2023-08-24,43330.92
2023-08-25,43330.92
2023-08-26,43330.92
2023-08-27,43330.92
2023-08-28,43330.92
2023-08-29,43330.92
2023-08-30,43330.92
2023-08-31,43330.92
2023-09-01,43330.92
2023-09-02,43428.37
2023-09-03,43827.85
2023-09-04,43820.47
2023-09-05,43818.56
2023-09-06,44152.74
2023-09-07,44152.74
2023-09-08,44152.74
2023-09-09,44152.74
2023-09-10,44152.74
2023-09-11,44152.74
2023-09-12,44152.74
2023-09-13,44152.74
2023-09-14,44152.74
2023-09-15,44152.74
2023-09-16,44152.74
2023-09-17,44152.74
2023-09-18,44152.74
2023-09-19,44152.74
2023-09-20,44152.74
2023-09-21,44152.74
2023-09-22,44152.74
2023-09-23,44181.08
2023-09-24,44391.95
2023-09-25,44687.38
2023-09-26,44720.36
2023-09-27,44720.36
2023-09-28,44720.36
2023-09-29,44720.36
2023-09-30,44720.36
2023-10-01,44720.36
2023-10-02,44720.36
2023-10-03,44720.36
2023-10-04,44720.36
2023-10-05,44720.36
2023-10-06,44720.36
2023-10-07,44720.36
2023-10-08,44720.36
2023-10-09,44720.36
2023-10-10,44737.22
2023-10-11,44735.86
2023-10-12,44808.16
2023-10-13,44812.05
2023-10-14,45132.66
2023-10-15,45132.66
2023-10-16,45132.66
2023-10-17,45132.66
2023-10-18,45132.66
2023-10-19,45132.66
2023-10-20,45132.66
2023-10-21,45132.66
2023-10-22,45132.66
2023-10-23,45132.66
2023-10-24,45132.66
2023-10-25,45132.66
2023-10-26,45132.66
2023-10-27,45132.66
2023-10-28,45132.66
2023-10-29,45132.66
2023-10-30,45132.66
2023-10-31,45132.66
2023-11-01,45132.66
2023-11-02,45132.66
2023-11-03,45132.66
2023-11-04,45132.66
2023-11-05,45132.66
2023-11-06,45132.66
2023-11-07,45132.66
2023-11-08,45132.66
2023-11-09,45132.66
2023-11-10,45132.66
2023-11-11,45132.66
2023-11-12,45132.66
2023-11-13,45142.29
2023-11-14,45225.57
2023-11-15,45243.47
2023-11-16,45282.91
2023-11-17,45479.38
2023-11-18,45479.38
2023-11-19,45479.38
2023-11-20,45479.38
2023-11-21,45479.38
2023-11-22,45479.38
2023-11-23,45479.38
2023-11-24,45479.38
2023-11-25,45479.38
2023-11-26,45479.38
2023-11-27,45479.38
2023-11-28,45479.38
2023-11-29,45479.38
2023-11-30,45479.38
2023-12-01,45479.38
2023-12-02,45479.38
2023-12-03,45479.38
2023-12-04,45479.38
2023-12-05,45479.38
2023-12-06,45479.38
2023-12-07,45479.38
2023-12-08,45479.38
2023-12-09,45479.38
2023-12-10,45507.58
2023-12-11,45613.12
2023-12-12,45870.38
2023-12-13,46107.70
2023-12-14,46190.68
2023-12-15,46237.31
2023-12-16,46515.80
2023-12-17,46515.80
2023-12-18,46515.80
2023-12-19,46515.80
2023-12-20,46515.80
2023-12-21,46515.80
2023-12-22,46515.80
2023-12-23,46515.80
2023-12-24,46515.80
2023-12-25,46527.10
2023-12-26,46753.67
2023-12-27,46770.59
2023-12-28,46923.52
2023-12-29,46984.24
2023-12-30,47105.48
2023-12-31,47302.03
2024-01-01,47309.76
2024-01-02,47309.76
2024-01-03,47309.76
2024-01-04,47309.76
2024-01-05,47309.76
2024-01-06,47309.76
2024-01-07,47309.76
2024-01-08,47309.76
2024-01-09,47309.76
2024-01-10,47309.76
2024-01-11,47321.88
2024-01-12,47493.90
2024-01-13,47734.52
2024-01-14,47958.04
2024-01-15,48140.71
2024-01-16,48316.49
2024-01-17,48327.10
2024-01-18,48330.27
2024-01-19,48342.72
2024-01-20,48374.48
2024-01-21,48097.65
2024-01-22,48147.51
2024-01-23,48383.00
2024-01-24,48375.80
2024-01-25,48479.00
2024-01-26,48479.00
2024-01-27,48479.00
2024-01-28,48479.00
2024-01-29,48479.00
2024-01-30,48479.00
2024-01-31,48479.00
2024-02-01,48479.00
2024-02-02,48479.00
2024-02-03,48479.00
2024-02-04,48479.00
2024-02-05,48479.00
2024-02-06,48479.00
2024-02-07,48479.00
2024-02-08,48479.00
2024-02-09,48479.00
2024-02-10,48479.00
2024-02-11,48479.00
2024-02-12,48479.00
2024-02-13,48479.00
2024-02-14,48479.00
2024-02-15,48479.00
2024-02-16,48479.00
2024-02-17,48479.00
2024-02-18,48479.00
2024-02-19,48479.00
2024-02-20,48479.00
2024-02-21,48479.00
2024-02-22,48479.00
2024-02-23,48479.00
2024-02-24,48479.00
2024-02-25,48479.00
2024-02-26,48479.00
2024-02-27,48479.00
2024-02-28,48479.00
2024-02-29,48479.00
2024-03-01,48479.00
2024-03-02,48479.00
2024-03-03,48479.00
2024-03-04,48479.00
2024-03-05,48479.00
2024-03-06,48479.00
2024-03-07,48479.00
2024-03-08,48479.00
2024-03-09,48479.00
2024-03-10,48479.00
2024-03-11,48479.00
2024-03-12,48479.00
2024-03-13,48479.00
2024-03-14,48479.00
2024-03-15,48533.13
2024-03-16,48695.44
2024-03-17,48998.59
2024-03-18,48808.60
2024-03-19,49037.10
2024-03-20,49037.10
2024-03-21,49037.10
2024-03-22,49163.31
2024-03-23,49543.97
2024-03-24,49549.18
2024-03-25,49551.58
2024-03-26,49551.58
2024-03-27,49551.58
2024-03-28,49551.58
2024-03-29,49551.58
2024-03-30,49551.58
2024-03-31,49551.58
2024-04-01,49638.27
2024-04-02,49689.72
2024-04-03,49795.94
2024-04-04,49880.62
2024-04-05,50172.88
2024-04-06,50266.76
2024-04-07,50266.76
2024-04-08,50266.76
2024-04-09,50266.76
2024-04-10,50266.76
2024-04-11,50311.84
2024-04-12,50522.86
2024-04-13,50685.13
2024-04-14,50620.72
2024-04-15,51153.70
2024-04-16,51038.21
2024-04-17,51562.83
2024-04-18,51611.59
2024-04-19,51935.63
2024-04-20,51953.65
2024-04-21,52027.50
2024-04-22,52027.50
2024-04-23,52027.50
2024-04-24,52027.50
2024-04-25,52027.50
2024-04-26,52072.23
2024-04-27,52322.30
2024-04-28,52388.56
2024-04-29,52028.78
2024-04-30,51919.49
2024-05-01,52140.08
2024-05-02,52488.47
2024-05-03,52489.04
2024-05-04,52489.04
2024-05-05,52489.04
2024-05-06,52489.04
2024-05-07,52524.33
2024-05-08,52921.43
2024-05-09,53049.47
2024-05-10,53455.15
2024-05-11,53590.29
2024-05-12,53590.29
2024-05-13,53590.29
2024-05-14,53590.29
2024-05-15,53590.29
2024-05-16,53590.29
2024-05-17,53590.29
2024-05-18,53590.29
2024-05-19,53590.29
2024-05-20,53590.29
2024-05-21,53590.29
2024-05-22,53590.29
2024-05-23,53590.29
2024-05-24,53608.72
2024-05-25,53595.98
2024-05-26,53644.49
2024-05-27,53644.49
2024-05-28,53644.49
2024-05-29,53644.49
2024-05-30,53644.49
2024-05-31,53644.49
2024-06-01,53644.49
2024-06-02,53644.49
2024-06-03,53644.49
2024-06-04,53644.49
2024-06-05,53644.49
2024-06-06,53644.49
2024-06-07,53644.49
2024-06-08,53644.49
2024-06-09,53654.43
2024-06-10,53574.24
2024-06-11,53932.66
2024-06-12,53958.47
2024-06-13,53977.08
2024-06-14,54292.01
2024-06-15,54653.68
2024-06-16,54653.34
2024-06-17,54658.72
2024-06-18,54658.72
2024-06-19,54658.72
2024-06-20,54729.45
2024-06-21,54918.80
2024-06-22,54891.65
2024-06-23,54851.00
2024-06-24,55320.52
2024-06-25,55377.08
2024-06-26,55493.38
2024-06-27,55679.45
2024-06-28,55720.23
2024-06-29,55984.46
2024-06-30,55984.46
2024-07-01,55984.46
2024-07-02,55984.46
2024-07-03,56018.48
2024-07-04,56002.84
2024-07-05,56333.91
2024-07-06,56036.24
2024-07-07,56260.92
2024-07-08,56273.69
2024-07-09,56273.69
2024-07-10,56273.69
2024-07-11,56273.69
2024-07-12,56273.69
2024-07-13,56273.69
2024-07-14,56273.69
2024-07-15,56273.69
2024-07-16,56273.69
2024-07-17,56273.69
2024-07-18,56273.69
2024-07-19,56273.69
2024-07-20,56273.69
2024-07-21,56273.69
2024-07-22,56273.69
2024-07-23,56273.69
2024-07-24,56273.69
2024-07-25,56273.69
2024-07-26,56273.69
2024-07-27,56273.69
2024-07-28,56273.69
2024-07-29,56273.69
2024-07-30,56293.77
2024-07-31,56296.89
2024-08-01,56646.40
2024-08-02,56814.23
2024-08-03,56697.63
2024-08-04,57281.65
2024-08-05,57682.19
2024-08-06,57418.87
2024-08-07,57705.62
2024-08-08,57705.62
2024-08-09,57705.62
2024-08-10,57705.62
2024-08-11,57705.62
2024-08-12,57705.62
2024-08-13,57769.03
2024-08-14,57689.53
2024-08-15,58003.80
2024-08-16,58103.82
2024-08-17,58140.39
2024-08-18,58197.94
2024-08-19,58204.13
2024-08-20,58204.13
2024-08-21,58204.13
2024-08-22,58204.13
2024-08-23,58204.13
2024-08-24,58204.13
2024-08-25,58204.13
2024-08-26,58204.13
2024-08-27,58204.13
2024-08-28,58422.53
2024-08-29,58634.44
2024-08-30,58628.38
2024-08-31,58832.78
2024-09-01,59059.96
2024-09-02,59077.55
2024-09-03,59258.15
2024-09-04,59276.92
2024-09-05,59191.22
2024-09-06,59594.82
2024-09-07,59840.75
2024-09-08,60162.70
2024-09-09,60404.12
2024-09-10,60404.12
2024-09-11,60404.12
2024-09-12,60404.12
2024-09-13,60404.12
2024-09-14,60404.12
2024-09-15,60404.12
